001-008  I.Enfermedades infecciosas y parasitarias;
    Hombres;
    Hombres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;0.0;0.0;
        De 5 a 9 años;0.0;0.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;0.0;1.0;
        De 20 a 24 años;0.0;1.0;
        De 25 a 29 años;0.0;1.0;
        De 30 a 34 años;1.0;0.0;
        De 35 a 39 años;1.0;1.0;
        De 40 a 44 años;2.0;4.0;
        De 45 a 49 años;11.0;10.0;
        De 50 a 54 años;39.0;24.0;
        De 55 a 59 años;80.0;90.0;
        De 60 a 64 años;185.0;191.0;
        De 65 a 69 años;348.0;340.0;
        De 70 a 74 años  ;612.0;576.0;
        De 75 a 79 años  ;819.0;850.0;
        De 80 a 84 años  ;1300.0;1366.0;
        De 85 a 89 años  ;1417.0;1349.0;
        De 90 a 94 años  ;749.0;746.0;
        95 y más años;188.0;207.0;
    Mujeres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;0.0;0.0;
        De 5 a 9 años;0.0;0.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;0.0;0.0;
        De 20 a 24 años;0.0;0.0;
        De 25 a 29 años;0.0;0.0;
        De 30 a 34 años;0.0;0.0;
        De 35 a 39 años;0.0;0.0;
        De 40 a 44 años;0.0;0.0;
        De 45 a 49 años;0.0;0.0;
        De 50 a 54 años;0.0;0.0;
        De 55 a 59 años;0.0;0.0;
        De 60 a 64 años;0.0;0.0;
        De 65 a 69 años;0.0;0.0;
        De 70 a 74 años  ;0.0;0.0;
        De 75 a 79 años  ;0.0;0.0;
        De 80 a 84 años  ;0.0;0.0;
        De 85 a 89 años  ;0.0;0.0;
        De 90 a 94 años  ;0.0;0.0;
        95 y más años;0.0;0.0;
029  Tumores malignos de otros órganos genitales masculinos;
    Hombres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;0.0;0.0;
        De 5 a 9 años;1.0;0.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;2.0;0.0;
        De 20 a 24 años;3.0;4.0;
        De 25 a 29 años;5.0;3.0;
        De 30 a 34 años;4.0;7.0;
        De 35 a 39 años;7.0;9.0;
        De 40 a 44 años;10.0;7.0;
        De 45 a 49 años;11.0;6.0;
        De 50 a 54 años;9.0;10.0;
        De 55 a 59 años;12.0;8.0;
        De 60 a 64 años;10.0;19.0;
        De 65 a 69 años;17.0;14.0;
        De 70 a 74 años  ;23.0;8.0;
        De 75 a 79 años  ;20.0;25.0;
        De 80 a 84 años  ;25.0;30.0;
        De 85 a 89 años  ;16.0;14.0;
        De 90 a 94 años  ;6.0;10.0;
        95 y más años;1.0;2.0;
    Mujeres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;0.0;0.0;
        De 5 a 9 años;0.0;0.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;0.0;0.0;
        De 20 a 24 años;0.0;0.0;
        De 25 a 29 años;0.0;0.0;
        De 30 a 34 años;0.0;0.0;
        De 35 a 39 años;0.0;0.0;
        De 40 a 44 años;0.0;0.0;
        De 45 a 49 años;0.0;0.0;
        De 50 a 54 años;0.0;0.0;
        De 55 a 59 años;0.0;0.0;
        De 60 a 64 años;0.0;0.0;
        De 65 a 69 años;0.0;0.0;
        De 70 a 74 años  ;0.0;0.0;
        De 75 a 79 años  ;0.0;0.0;
        De 80 a 84 años  ;0.0;0.0;
        De 85 a 89 años  ;0.0;0.0;
        De 90 a 94 años  ;0.0;0.0;
        95 y más años;0.0;0.0;
030  Tumor maligno del riñón, excepto pelvis renal;
    Hombres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;1.0;0.0;
        De 5 a 9 años;0.0;0.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;0.0;0.0;
        De 20 a 24 años;0.0;1.0;
        De 25 a 29 años;0.0;3.0;
        De 30 a 34 años;2.0;0.0;
        De 35 a 39 años;7.0;11.0;
        De 40 a 44 años;13.0;25.0;
        De 45 a 49 años;50.0;51.0;
        De 50 a 54 años;87.0;82.0;
        De 55 a 59 años;103.0;126.0;
        De 60 a 64 años;141.0;129.0;
        De 65 a 69 años;169.0;176.0;
        De 70 a 74 años  ;173.0;191.0;
        De 75 a 79 años  ;168.0;233.0;
        De 80 a 84 años  ;213.0;239.0;
        De 85 a 89 años  ;159.0;173.0;
        De 90 a 94 años  ;62.0;62.0;
        95 y más años;12.0;18.0;
    Mujeres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;1.0;0.0;
        De 5 a 9 años;1.0;1.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;0.0;0.0;
        De 20 a 24 años;1.0;0.0;
        De 25 a 29 años;3.0;0.0;
        De 30 a 34 años;2.0;1.0;
        De 35 a 39 años;2.0;5.0;
        De 40 a 44 años;11.0;4.0;
        De 45 a 49 años;21.0;14.0;
        De 50 a 54 años;16.0;39.0;
        De 55 a 59 años;40.0;26.0;
        De 60 a 64 años;47.0;45.0;
        De 65 a 69 años;67.0;54.0;
        De 70 a 74 años  ;69.0;63.0;
        De 75 a 79 años  ;86.0;80.0;
        De 80 a 84 años  ;128.0;138.0;
        De 85 a 89 años  ;158.0;120.0;
        De 90 a 94 años  ;67.0;58.0;
        95 y más años;15.0;13.0;
031  Tumor maligno de la vejiga;
    Hombres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;0.0;0.0;
        De 5 a 9 años;0.0;1.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;0.0;0.0;
        De 20 a 24 años;0.0;0.0;
        De 25 a 29 años;0.0;0.0;
        De 30 a 34 años;1.0;1.0;
        De 35 a 39 años;1.0;1.0;
        De 40 a 44 años;6.0;9.0;
        De 45 a 49 años;20.0;23.0;
        De 50 a 54 años;55.0;62.0;
        De 55 a 59 años;123.0;117.0;
        De 60 a 64 años;227.0;237.0;
        De 65 a 69 años;349.0;349.0;
        De 70 a 74 años  ;496.0;446.0;
        De 75 a 79 años  ;569.0;614.0;
        De 80 a 84 años  ;876.0;843.0;
        De 85 a 89 años  ;760.0;736.0;
        De 90 a 94 años  ;363.0;342.0;
        95 y más años;72.0;79.0;
    Mujeres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;0.0;0.0;
        De 5 a 9 años;0.0;0.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;0.0;0.0;
        De 20 a 24 años;0.0;0.0;
        De 25 a 29 años;0.0;0.0;
        De 30 a 34 años;1.0;0.0;
        De 35 a 39 años;4.0;4.0;
        De 40 a 44 años;2.0;3.0;
        De 45 a 49 años;7.0;13.0;
        De 50 a 54 años;20.0;14.0;
        De 55 a 59 años;29.0;36.0;
        De 60 a 64 años;34.0;52.0;
        De 65 a 69 años;39.0;47.0;
        De 70 a 74 años  ;82.0;62.0;
        De 75 a 79 años  ;101.0;85.0;
        De 80 a 84 años  ;177.0;199.0;
        De 85 a 89 años  ;233.0;208.0;
        De 90 a 94 años  ;165.0;164.0;
        95 y más años;49.0;52.0;
032  Otros tumores malignos de las vías urinarias;
    Hombres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;0.0;0.0;
        De 5 a 9 años;0.0;0.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;0.0;0.0;
        De 20 a 24 años;0.0;0.0;
        De 25 a 29 años;0.0;0.0;
        De 30 a 34 años;0.0;0.0;
        De 35 a 39 años;4.0;1.0;
        De 40 a 44 años;4.0;4.0;
        De 45 a 49 años;6.0;6.0;
        De 50 a 54 años;31.0;26.0;
        De 55 a 59 años;63.0;43.0;
        De 60 a 64 años;82.0;60.0;
        De 65 a 69 años;123.0;125.0;
        De 70 a 74 años  ;177.0;144.0;
        De 75 a 79 años  ;163.0;172.0;
        De 80 a 84 años  ;195.0;171.0;
        De 85 a 89 años  ;146.0;103.0;
        De 90 a 94 años  ;48.0;38.0;
        95 y más años;6.0;5.0;
    Mujeres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;0.0;0.0;
        De 5 a 9 años;0.0;0.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;0.0;0.0;
        De 20 a 24 años;0.0;0.0;
        De 25 a 29 años;0.0;1.0;
        De 30 a 34 años;0.0;0.0;
        De 35 a 39 años;1.0;0.0;
        De 40 a 44 años;2.0;1.0;
        De 45 a 49 años;2.0;3.0;
        De 50 a 54 años;4.0;9.0;
        De 55 a 59 años;14.0;7.0;
        De 60 a 64 años;22.0;17.0;
        De 65 a 69 años;21.0;21.0;
        De 70 a 74 años  ;30.0;16.0;
        De 75 a 79 años  ;26.0;36.0;
        De 80 a 84 años  ;72.0;43.0;
        De 85 a 89 años  ;67.0;54.0;
        De 90 a 94 años  ;24.0;31.0;
        95 y más años;9.0;6.0;
033  Tumor maligno del encéfalo;
    Hombres;
        Menos de 1 año;1.0;1.0;
        De 1 a 4 años   ;7.0;4.0;
        De 5 a 9 años;16.0;12.0;
        De 10 a 14 años  ;16.0;7.0;
        De 15 a 19 años  ;7.0;6.0;
        De 20 a 24 años;7.0;12.0;
        De 25 a 29 años;13.0;14.0;
        De 30 a 34 años;29.0;23.0;
        De 35 a 39 años;33.0;45.0;
        De 40 a 44 años;50.0;67.0;
        De 45 a 49 años;90.0;84.0;
        De 50 a 54 años;126.0;125.0;
        De 55 a 59 años;183.0;162.0;
        De 60 a 64 años;190.0;192.0;
        De 65 a 69 años;241.0;232.0;
        De 70 a 74 años  ;225.0;214.0;
        De 75 a 79 años  ;180.0;176.0;
        De 80 a 84 años  ;154.0;135.0;
        De 85 a 89 años  ;84.0;67.0;
        De 90 a 94 años  ;21.0;23.0;
        95 y más años;2.0;2.0;
    Mujeres;
        Menos de 1 año;2.0;2.0;
        De 1 a 4 años   ;1.0;4.0;
        De 5 a 9 años;8.0;10.0;
        De 10 a 14 años  ;4.0;6.0;
        De 15 a 19 años  ;2.0;4.0;
        De 20 a 24 años;11.0;4.0;
        De 25 a 29 años;14.0;5.0;
        De 30 a 34 años;19.0;12.0;
        De 35 a 39 años;21.0;19.0;
        De 40 a 44 años;41.0;39.0;
        De 45 a 49 años;58.0;43.0;
        De 50 a 54 años;87.0;85.0;
        De 55 a 59 años;105.0;110.0;
        De 60 a 64 años;135.0;137.0;
        De 65 a 69 años;174.0;173.0;
        De 70 a 74 años  ;187.0;159.0;
        De 75 a 79 años  ;161.0;148.0;
        De 80 a 84 años  ;139.0;160.0;
        De 85 a 89 años  ;94.0;115.0;
        De 90 a 94 años  ;33.0;39.0;
        95 y más años;3.0;7.0;
034  Otros tumores malignos neurológicos y endocrinos;
    Hombres;
        Menos de 1 año;0.0;1.0;
        De 1 a 4 años   ;4.0;6.0;
        De 5 a 9 años;5.0;4.0;
        De 10 a 14 años  ;2.0;0.0;
        De 15 a 19 años  ;0.0;0.0;
        De 20 a 24 años;1.0;1.0;
        De 25 a 29 años;1.0;1.0;
        De 30 a 34 años;5.0;3.0;
        De 35 a 39 años;4.0;0.0;
        De 40 a 44 años;4.0;10.0;
        De 45 a 49 años;5.0;14.0;
        De 50 a 54 años;14.0;15.0;
        De 55 a 59 años;18.0;22.0;
        De 60 a 64 años;29.0;18.0;
        De 65 a 69 años;32.0;30.0;
        De 70 a 74 años  ;32.0;32.0;
        De 75 a 79 años  ;40.0;30.0;
        De 80 a 84 años  ;39.0;40.0;
        De 85 a 89 años  ;17.0;27.0;
        De 90 a 94 años  ;6.0;12.0;
        95 y más años;4.0;2.0;
    Mujeres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;2.0;4.0;
        De 5 a 9 años;5.0;2.0;
        De 10 a 14 años  ;0.0;3.0;
        De 15 a 19 años  ;1.0;0.0;
        De 20 a 24 años;2.0;2.0;
        De 25 a 29 años;0.0;1.0;
        De 30 a 34 años;4.0;3.0;
        De 35 a 39 años;3.0;2.0;
        De 40 a 44 años;4.0;9.0;
        De 45 a 49 años;2.0;5.0;
        De 50 a 54 años;16.0;18.0;
        De 55 a 59 años;15.0;10.0;
        De 60 a 64 años;22.0;22.0;
        De 65 a 69 años;30.0;29.0;
        De 70 a 74 años  ;33.0;42.0;
        De 75 a 79 años  ;44.0;48.0;
        De 80 a 84 años  ;61.0;71.0;
        De 85 a 89 años  ;54.0;50.0;
        De 90 a 94 años  ;34.0;22.0;
        95 y más años;9.0;6.0;
035  Tumor maligno de sitios mal definidos, secundarios y de sitios no especificados;
    Hombres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;2.0;0.0;
        De 5 a 9 años;2.0;1.0;
        De 10 a 14 años  ;3.0;1.0;
        De 15 a 19 años  ;1.0;1.0;
        De 20 a 24 años;1.0;2.0;
        De 25 a 29 años;2.0;6.0;
        De 30 a 34 años;4.0;4.0;
        De 35 a 39 años;5.0;13.0;
        De 40 a 44 años;16.0;16.0;
        De 45 a 49 años;50.0;63.0;
        De 50 a 54 años;97.0;102.0;
        De 55 a 59 años;167.0;171.0;
        De 60 a 64 años;229.0;274.0;
        De 65 a 69 años;296.0;286.0;
        De 70 a 74 años  ;340.0;319.0;
        De 75 a 79 años  ;360.0;368.0;
        De 80 a 84 años  ;421.0;397.0;
        De 85 a 89 años  ;325.0;387.0;
        De 90 a 94 años  ;196.0;155.0;
        95 y más años;39.0;38.0;
    Mujeres;
        Menos de 1 año;1.0;0.0;
        De 1 a 4 años   ;0.0;1.0;
        De 5 a 9 años;0.0;2.0;
        De 10 a 14 años  ;1.0;3.0;
        De 15 a 19 años  ;2.0;1.0;
        De 20 a 24 años;1.0;0.0;
        De 25 a 29 años;3.0;0.0;
        De 30 a 34 años;5.0;4.0;
        De 35 a 39 años;8.0;11.0;
        De 40 a 44 años;18.0;24.0;
        De 45 a 49 años;36.0;35.0;
        De 50 a 54 años;63.0;51.0;
        De 55 a 59 años;102.0;68.0;
        De 60 a 64 años;116.0;108.0;
        De 65 a 69 años;143.0;148.0;
        De 70 a 74 años  ;154.0;197.0;
        De 75 a 79 años  ;254.0;272.0;
        De 80 a 84 años  ;430.0;446.0;
        De 85 a 89 años  ;490.0;435.0;
        De 90 a 94 años  ;307.0;301.0;
        95 y más años;99.0;87.0;
036  Tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines, excepto leucemia;
    Hombres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;1.0;0.0;
        De 5 a 9 años;1.0;3.0;
        De 10 a 14 años  ;1.0;0.0;
        De 15 a 19 años  ;6.0;4.0;
        De 20 a 24 años;5.0;5.0;
        De 25 a 29 años;7.0;12.0;
        De 30 a 34 años;16.0;11.0;
        De 35 a 39 años;15.0;30.0;
        De 40 a 44 años;41.0;29.0;
        De 45 a 49 años;48.0;57.0;
        De 50 a 54 años;79.0;87.0;
        De 55 a 59 años;137.0;137.0;
        De 60 a 64 años;207.0;186.0;
        De 65 a 69 años;250.0;254.0;
        De 70 a 74 años  ;351.0;346.0;
        De 75 a 79 años  ;415.0;402.0;
        De 80 a 84 años  ;528.0;542.0;
        De 85 a 89 años  ;385.0;339.0;
        De 90 a 94 años  ;117.0;127.0;
        95 y más años;25.0;16.0;
    Mujeres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;1.0;1.0;
        De 5 a 9 años;0.0;1.0;
        De 10 a 14 años  ;1.0;0.0;
        De 15 a 19 años  ;0.0;4.0;
        De 20 a 24 años;2.0;2.0;
        De 25 a 29 años;6.0;4.0;
        De 30 a 34 años;6.0;9.0;
        De 35 a 39 años;13.0;14.0;
        De 40 a 44 años;13.0;21.0;
        De 45 a 49 años;33.0;26.0;
        De 50 a 54 años;56.0;49.0;
        De 55 a 59 años;85.0;69.0;
        De 60 a 64 años;107.0;122.0;
        De 65 a 69 años;196.0;181.0;
        De 70 a 74 años  ;234.0;267.0;
        De 75 a 79 años  ;344.0;336.0;
        De 80 a 84 años  ;503.0;540.0;
        De 85 a 89 años  ;449.0;401.0;
        De 90 a 94 años  ;185.0;183.0;
        95 y más años;41.0;46.0;
037  Leucemia;
    Hombres;
        Menos de 1 año;2.0;1.0;
        De 1 a 4 años   ;4.0;7.0;
        De 5 a 9 años;8.0;13.0;
        De 10 a 14 años  ;11.0;12.0;
        De 15 a 19 años  ;14.0;18.0;
        De 20 a 24 años;14.0;7.0;
        De 25 a 29 años;7.0;11.0;
        De 30 a 34 años;15.0;15.0;
        De 35 a 39 años;25.0;25.0;
        De 40 a 44 años;22.0;29.0;
        De 45 a 49 años;32.0;27.0;
        De 50 a 54 años;61.0;48.0;
        De 55 a 59 años;77.0;59.0;
        De 60 a 64 años;113.0;112.0;
        De 65 a 69 años;167.0;179.0;
        De 70 a 74 años  ;250.0;267.0;
        De 75 a 79 años  ;310.0;320.0;
        De 80 a 84 años  ;377.0;397.0;
        De 85 a 89 años  ;287.0;311.0;
        De 90 a 94 años  ;124.0;119.0;
        95 y más años;21.0;25.0;
    Mujeres;
        Menos de 1 año;4.0;0.0;
        De 1 a 4 años   ;5.0;8.0;
        De 5 a 9 años;6.0;11.0;
        De 10 a 14 años  ;4.0;7.0;
        De 15 a 19 años  ;6.0;7.0;
        De 20 a 24 años;9.0;9.0;
        De 25 a 29 años;11.0;7.0;
        De 30 a 34 años;9.0;13.0;
        De 35 a 39 años;13.0;18.0;
        De 40 a 44 años;17.0;19.0;
        De 45 a 49 años;23.0;32.0;
        De 50 a 54 años;44.0;40.0;
        De 55 a 59 años;33.0;58.0;
        De 60 a 64 años;57.0;60.0;
        De 65 a 69 años;109.0;115.0;
        De 70 a 74 años  ;145.0;171.0;
        De 75 a 79 años  ;199.0;233.0;
        De 80 a 84 años  ;280.0;310.0;
        De 85 a 89 años  ;298.0;267.0;
        De 90 a 94 años  ;153.0;166.0;
        95 y más años;53.0;38.0;
038  Tumores in situ;
    Hombres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;0.0;0.0;
        De 5 a 9 años;0.0;0.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;0.0;0.0;
        De 20 a 24 años;0.0;0.0;
        De 25 a 29 años;0.0;0.0;
        De 30 a 34 años;0.0;0.0;
        De 35 a 39 años;0.0;0.0;
        De 40 a 44 años;0.0;0.0;
        De 45 a 49 años;0.0;0.0;
        De 50 a 54 años;0.0;0.0;
        De 55 a 59 años;1.0;0.0;
        De 60 a 64 años;1.0;0.0;
        De 65 a 69 años;0.0;0.0;
        De 70 a 74 años  ;0.0;1.0;
        De 75 a 79 años  ;1.0;1.0;
        De 80 a 84 años  ;2.0;0.0;
        De 85 a 89 años  ;0.0;3.0;
        De 90 a 94 años  ;1.0;0.0;
        95 y más años;0.0;1.0;
    Mujeres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;0.0;0.0;
        De 5 a 9 años;0.0;0.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;0.0;0.0;
        De 20 a 24 años;0.0;0.0;
        De 25 a 29 años;0.0;0.0;
        De 30 a 34 años;0.0;0.0;
        De 35 a 39 años;0.0;0.0;
        De 40 a 44 años;0.0;0.0;
        De 45 a 49 años;0.0;0.0;
        De 50 a 54 años;0.0;0.0;
        De 55 a 59 años;0.0;0.0;
        De 60 a 64 años;0.0;0.0;
        De 65 a 69 años;0.0;0.0;
        De 70 a 74 años  ;0.0;0.0;
        De 75 a 79 años  ;0.0;0.0;
        De 80 a 84 años  ;1.0;0.0;
        De 85 a 89 años  ;1.0;4.0;
        De 90 a 94 años  ;0.0;1.0;
        95 y más años;2.0;0.0;
039  Tumores benignos;
    Hombres;
        Menos de 1 año;0.0;1.0;
        De 1 a 4 años   ;0.0;0.0;
        De 5 a 9 años;0.0;0.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;0.0;0.0;
        De 20 a 24 años;0.0;1.0;
        De 25 a 29 años;1.0;0.0;
        De 30 a 34 años;0.0;0.0;
        De 35 a 39 años;2.0;1.0;
        De 40 a 44 años;4.0;4.0;
        De 45 a 49 años;6.0;3.0;
        De 50 a 54 años;5.0;8.0;
        De 55 a 59 años;10.0;6.0;
        De 60 a 64 años;9.0;12.0;
        De 65 a 69 años;23.0;20.0;
        De 70 a 74 años  ;19.0;31.0;
        De 75 a 79 años  ;46.0;43.0;
        De 80 a 84 años  ;52.0;47.0;
        De 85 a 89 años  ;62.0;52.0;
        De 90 a 94 años  ;30.0;26.0;
        95 y más años;11.0;16.0;
    Mujeres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;0.0;0.0;
        De 5 a 9 años;0.0;0.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;1.0;0.0;
        De 20 a 24 años;0.0;0.0;
        De 25 a 29 años;1.0;1.0;
        De 30 a 34 años;1.0;0.0;
        De 35 a 39 años;3.0;1.0;
        De 40 a 44 años;3.0;0.0;
        De 45 a 49 años;5.0;2.0;
        De 50 a 54 años;6.0;9.0;
        De 55 a 59 años;12.0;4.0;
        De 60 a 64 años;12.0;15.0;
        De 65 a 69 años;17.0;20.0;
        De 70 a 74 años  ;17.0;31.0;
        De 75 a 79 años  ;37.0;31.0;
        De 80 a 84 años  ;78.0;75.0;
        De 85 a 89 años  ;71.0;63.0;
        De 90 a 94 años  ;44.0;53.0;
        95 y más años;15.0;6.0;
040  Síndrome mielodisplásico;
    Hombres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;1.0;0.0;
        De 5 a 9 años;0.0;0.0;
        De 10 a 14 años  ;0.0;0.0;
        De 15 a 19 años  ;1.0;0.0;
        De 20 a 24 años;0.0;0.0;
        De 25 a 29 años;1.0;0.0;
        De 30 a 34 años;0.0;0.0;
        De 35 a 39 años;0.0;1.0;
        De 40 a 44 años;0.0;1.0;
        De 45 a 49 años;3.0;0.0;
        De 50 a 54 años;7.0;5.0;
        De 55 a 59 años;6.0;7.0;
        De 60 a 64 años;18.0;10.0;
        De 65 a 69 años;22.0;23.0;
        De 70 a 74 años  ;47.0;55.0;
        De 75 a 79 años  ;83.0;66.0;
        De 80 a 84 años  ;163.0;155.0;
        De 85 a 89 años  ;154.0;138.0;
        De 90 a 94 años  ;98.0;76.0;
        95 y más años;14.0;27.0;
    Mujeres;
        Menos de 1 año;0.0;0.0;
        De 1 a 4 años   ;1.0;0.0;
        De 5 a 9 años;0.0;0.0;
        De 10 a 14 años  ;0.0;1.0;
        De 15 a 19 años  ;0.0;0.0;
        De 20 a 24 años;0.0;0.0;
        De 25 a 29 años;1.0;0.0;
        De 30 a 34 años;0.0;0.0;
        De 35 a 39 años;1.0;1.0;
        De 40 a 44 años;0.0;0.0;
        De 45 a 49 años;0.0;1.0;
        De 50 a 54 años;7.0;8.0;
        De 55 a 59 años;3.0;9.0;
        De 60 a 64 años;9.0;7.0;
        De 65 a 69 años;13.0;10.0;
        De 70 a 74 años  ;22.0;25.0;
        De 75 a 79 años  ;62.0;60.0;
        De 80 a 84 años  ;103.0;101.0;
        De 85 a 89 años  ;151.0;142.0;
        De 90 a 94 años  ;98.0;111.0;
        95 y más años;47.0;41.0;
041  Otros tumores de comportamiento incierto o desconocido;
    Hombres;
        Menos de 1 año;1.0;2.0;
        De 1 a 4 años   ;3.0;1.0;
        De 5 a 9 años;2.0;4.0;
        De 10 a 14 años  ;1.0;3.0;
        De 15 a 19 años  ;2.0;3.0;
        De 20 a 24 años;3.0;1.0;
        De 25 a 29 años;4.0;5.0;
        De 30 a 34 años;4.0;6.0;
        De 35 a 39 años;6.0;8.0;
        De 40 a 44 años;17.0;8.0;
        De 45 a 49 años;17.0;25.0;
        De 50 a 54 años;36.0;34.0;
        De 55 a 59 años;43.0;51.0;
        De 60 a 64 años;79.0;72.0;
        De 65 a 69 años;114.0;113.0;
        De 70 a 74 años  ;144.0;142.0;
        De 75 a 79 años  ;172.0;173.0;
        De 80 a 84 años  ;250.0;277.0;
        De 85 a 89 años  ;274.0;266.0;
        De 90 a 94 años  ;148.0;161.0;
        95 y más años;37.0;44.0;
    Mujeres;
        Menos de 1 año;5.0;2.0;
        De 1 a 4 años   ;3.0;4.0;
        De 5 a 9 años;3.0;2.0;
        De 10 a 14 años  ;1.0;2.0;
        De 15 a 19 años  ;1.0;1.0;
        De 20 a 24 años;1.0;1.0;
        De 25 a 29 años;1.0;1.0;
        De 30 a 34 años;3.0;3.0;
        De 35 a 39 años;8.0;7.0;
        De 40 a 44 años;8.0;15.0;
        De 45 a 49 años;7.0;16.0;
        De 50 a 54 años;28.0;22.0;
        De 55 a 59 años;31.0;42.0;
        De 60 a 64 años;32.0;39.0;
        De 65 a 69 años;50.0;58.0;
        De 70 a 74 años  ;86.0;63.0;
        De 75 a 79 años  ;116.0;108.0;
        De 80 a 84 años  ;236.0;200.0;
        De 85 a 89 años  ;251.0;287.0;
        De 90 a 94 años  ;203.0;186.0;
        95 y más años;66.0;54.0;
042-043  III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad;
    Hombres;
        Menos de 1 año;8.0;6.0;
        De 1 a 4 años   ;2.0;5.0;
        De 5 a 9 años;3.0;5.0;
        De 10 a 14 años  ;1.0;0.0;
        De 15 a 19 años  ;3.0;6.0;
        De 20 a 24 años;3.0;2.0;
        De 25 a 29 años;3.0;0.0;
        De 30 a 34 años;2.0;6.0;
        De 35 a 39 años;8.0;3.0;
        De 40 a 44 años;9.0;5.0;
        De 45 a 49 años;12.0;9.0;
        De 50 a 54 años;25.0;31.0;
        De 55 a 59 años;27.0;35.0;
        De 60 a 64 años;38.0;33.0;
        De 65 a 69 años;45.0;55.0;
        De 70 a 74 años  ;61.0;58.0;
        De 75 a 79 años  ;76.0;88.0;
        De 80 a 84 años  ;149.0;149.0;
        De 85 a 89 años  ;153.0;199.0;
        De 90 a 94 años  ;134.0;128.0;
        95 y más años;45.0;46.0;
    Mujeres;
        Menos de 1 año;4.0;2.0;
        De 1 a 4 años   ;4.0;3.0;
        De 5 a 9 años;1.0;2.0;
        De 10 a 14 años  ;1.0;2.0;
        De 15 a 19 años  ;2.0;1.0;
        De 20 a 24 años;0.0;1.0;
        De 25 a 29 años;2.0;2.0;
        De 30 a 34 años;3.0;4.0;
        De 35 a 39 años;5.0;4.0;
        De 40 a 44 años;5.0;7.0;
        De 45 a 49 años;14.0;6.0;
        De 50 a 54 años;12.0;14.0;
        De 55 a 59 años;16.0;21.0;
        De 60 a 64 años;30.0;23.0;
        De 65 a 69 años;44.0;37.0;
        De 70 a 74 años  ;56.0;61.0;
        De 75 a 79 años  ;88.0;108.0;
        De 80 a 84 años  ;172.0;197.0;
        De 85 a 89 años  ;242.0;263.0;
        De 90 a 94 años  ;223.0;261.0;
        95 y más años;155.0;140.0;
042  Enfermedades de la sangre y de los órganos hematopoyéticos;
    Hombres;
        Menos de 1 año;8.0;2.0;
        De 1 a 4 años   ;2.0;2.0;
        De 5 a 9 años;1.0;4.0;
        De 10 a 14 años  ;1.0;0.0;
        De 15 a 19 años  ;1.0;6.0;
        De 20 a 24 años;3.0;2.0;
        De 25 a 29 años;1.0;0.0;
        De 30 a 34 años;1.0;5.0;
        De 35 a 39 años;5.0;3.0;
        De 40 a 44 años;7.0;5.0;
        De 45 a 49 años;11.0;9.0;
        De 50 a 54 años;17.0;25.0;
        De 55 a 59 años;18.0;23.0;
        De 60 a 64 años;30.0;23.0;
        De 65 a 69 años;33.0;42.0;
        De 70 a 74 años  ;51.0;48.0;
        De 75 a 79 años  ;68.0;79.0;
        De 80 a 84 años  ;138.0;135.0;
        De 85 a 89 años  ;148.0;192.0;
        De 90 a 94 años  ;132.0;125.0;
        95 y más años;45.0;46.0;
